Per Capita Personal Income by County (Dollars)																		
Series ID	Region Name	Region Code	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
PCPI56003	Big Horn County, WY	56003	23468	25000	24326	26790	29637	28069	31383	30912	32221	34784	35841	35496	37246	37006	35330	35888
PCPI27011	Big Stone County, MN	27011	25098	26311	29900	30094	31035	32451	37789	37321	39852	41693	51117	50710	49218	51931	50991	48320
PCPI38007	Billings County, ND	38007	18054	25867	29818	38364	38323	42101	42078	30134	53548	71890	90831	84837	94716	78853	66018	67237
PCPI16011	Bingham County, ID	16011	21384	21219	22247	22365	25120	26986	27973	27606	28201	30471	30707	31550	31547	33051	33414	35535
PCPI19013	Black Hawk County, IA	19013	26992	27598	29215	29987	31540	33285	34723	34378	34950	37159	38871	38527	39885	40700	41019	42187
PCPI18009	Blackford County, IN	18009	24022	24244	25674	26317	27576	29054	30685	29135	30572	31836	32631	33191	33721	33989	35649	36482
PCPI37017	Bladen County, NC	37017	21837	22835	24109	24680	24682	25962	27608	28031	29105	29411	30012	30609	31283	31926	32522	34439
PCPI16013	Blaine County, ID	16013	47615	49516	55839	60920	69256	71701	76243	64859	61616	68097	78371	80798	87350	96021	98009	102546
PCPI30005	Blaine County, MT	30005	16054	17909	20527	21604	20377	23366	24812	25676	26764	28429	28064	30228	29168	29901	29183	28810
PCPI31009	Blaine County, NE	31009	32118	34877	31427	32933	29272	33970	36579	33438	32977	52309	36731	56149	75633	82379	67168	58373
PCPI40011	Blaine County, OK	40011	18941	20604	19226	21098	22937	22798	27368	23874	31150	34278	35836	33758	38092	37682	36051	38097
PCPI42013	Blair County, PA	42013	26268	27317	28693	29825	30803	32273	33400	33729	34916	36846	37962	38067	39793	41806	42475	43793
PCPI48031	Blanco County, TX	48031	29692	29599	30741	32985	36191	40203	46862	47770	41037	41301	42944	43939	46389	47592	48112	48978
PCPI51021	Bland County, VA	51021	20413	21001	21657	22670	23933	24852	26848	27500	27939	30058	30916	31053	31434	33264	33270	35046
PCPI13023	Bleckley County, GA	13023	25040	26206	26229	27202	27700	28734	28846	28367	29205	29677	30558	30506	30353	31576	31429	32704
PCPI47007	Bledsoe County, TN	47007	17435	17543	18183	18139	17890	17845	18224	19382	20251	21803	23479	23325	23760	24718	24364	25705
PCPI01009	Blount County, AL	01009	21304	22354	23543	24379	24787	26549	27661	27381	27754	28368	29600	30188	31359	31987	32261	33707
PCPI47009	Blount County, TN	47009	26435	27616	28382	29106	30127	31382	32143	31170	32059	33905	35613	35907	37103	38887	40086	41224
PCPI27013	Blue Earth County, MN	27013	29772	30630	31344	31689	33691	34088	34223	32362	33522	36581	38645	39237	41662	42525	41961	43407
PCPI16015	Boise County, ID	16015	22800	22181	25567	28196	30169	30957	31805	29696	30788	31838	32976	34453	36091	37575	42073	43549
PCPI28011	Bolivar County, MS	28011	19901	21585	23095	23975	25285	27557	27755	28427	29775	31582	32583	33530	32597	33580	35584	36131
PCPI29017	Bollinger County, MO	29017	19576	20418	21896	22354	22621	23219	25019	25689	25987	27196	28622	28354	28556	29230	30554	31478
PCPI46009	Bon Homme County, SD	46009	21911	26537	28620	26787	27015	29894	31190	30437	31974	38203	36076	37052	35548	36756	34248	35797
PCPI17005	Bond County, IL	17005	25198	25558	26696	26421	27294	26972	28555	28613	29720	30826	31053	32429	32892	33054	33694	34664
PCPI16017	Bonner County, ID	16017	22402	23012	24620	26651	29340	30530	30165	29296	29803	31717	33126	33428	34589	36866	38226	39310
PCPI16019	Bonneville County, ID	16019	27623	28600	30075	32240	34793	35739	35422	33500	34296	35153	37493	37450	38798	42277	44000	45413
PCPI29019	Boone County, MO	29019	29463	30293	31954	32473	33687	34772	36803	38026	37439	38743	40429	41117	42029	43580	43816	44797
PCPI19015	Boone County, IA	19015	30249	31198	32990	33065	35778	37295	38514	39105	38911	42166	43653	44340	45010	45009	45105	45854
PCPI21015	Boone County, KY	21015	32218	33207	33488	34532	35109	37134	38209	36501	37089	39002	40143	39879	41564	42919	43922	45358
PCPI18011	Boone County, IN	18011	39047	39467	41930	44220	48830	49909	53336	49512	51001	55210	57777	60600	62362	64897	69306	71102
PCPI54005	Boone County, WV	54005	19887	20355	21172	22615	24711	26055	29409	29140	30158	32676	32171	30535	30551	30614	30216	31368
PCPI31011	Boone County, NE	31011	25975	30426	30183	33057	27391	32083	36211	37654	43164	60382	51184	63638	62824	60562	57376	58370
PCPI17007	Boone County, IL	17007	28604	29109	29363	30791	33203	34621	35723	34179	34933	37257	38905	39580	40645	42166	44014	44908
PCPI05009	Boone County, AR	05009	22074	22641	23826	24744	25959	27141	27508	27375	28100	29151	30424	30575	32132	33031	33260	34333
PCPI48033	Borden County, TX	48033	28150	34410	33569	41699	29123	41791	40350	34291	47297	50021	55461	58426	50242	60337	52974	51776
PCPI48035	Bosque County, TX	48035	23970	24964	25607	27323	27900	29391	31827	31570	32504	34421	35755	37001	38871	39954	40114	40704
PCPI22015	Bossier Parish, LA	22015	25449	26681	27975	29848	31590	33008	35426	35200	37100	38902	38842	38597	41243	41334	41652	41655
PCPI51023	Botetourt County, VA	51023	29975	30230	32691	34829	36634	38768	40296	39035	39266	41403	42758	43355	44939	46819	47153	48152
PCPI38009	Bottineau County, ND	38009	26134	32004	26256	28842	29686	39124	50914	49102	49242	52515	70533	57561	57252	51559	49202	49720
PCPI08013	Boulder County, CO	08013	41276	42036	42984	46049	48836	50613	51779	46715	50064	52018	54749	56515	60467	64197	65150	68027
PCPI16021	Boundary County, ID	16021	19462	20250	21254	21588	22979	24006	25349	25810	27277	29401	31031	32216	33913	34274	33704	34576
PCPI21017	Bourbon County, KY	21017	27976	27557	30503	31048	32210	32566	31890	31293	31493	33360	34797	38889	40395	41871	41767	43186
PCPI20011	Bourbon County, KS	20011	26220	26984	29511	30077	32647	31505	32508	32599	32635	33620	36007	36186	36884	38388	39031	39604
PCPI48037	Bowie County, TX	48037	25789	26108	27438	28644	29649	31419	33064	32828	33984	35291	35791	34820	35616	37364	37954	38807
PCPI38011	Bowman County, ND	38011	26419	32185	31718	36610	37780	42665	47028	47380	53785	61248	68007	69477	67204	59282	55241	54364
PCPI31013	Box Butte County, NE	31013	24936	27192	28165	30579	31690	33780	36882	34072	34946	41731	42352	42348	44485	43154	42344	44603
PCPI49003	Box Elder County, UT	49003	21772	22600	23622	24532	25816	28063	29199	28141	28090	29514	30337	31473	32817	33721	34356	35552
PCPI21019	Boyd County, KY	21019	26886	27400	26600	26949	28879	30080	31473	31643	32914	33403	33635	33683	34881	35991	35855	36954
PCPI31015	Boyd County, NE	31015	21979	26913	25324	27534	26511	28841	32120	33119	38179	47705	41331	40850	44953	50766	49346	50489
PCPI21021	Boyle County, KY	21021	25858	25809	26948	27255	28328	29274	29928	29898	30604	31502	32531	32616	34042	35439	35643	36312
PCPI21023	Bracken County, KY	21023	22781	23829	24834	25922	27680	28719	28504	29816	29048	30202	30432	30783	31655	32815	33415	34728
PCPI42015	Bradford County, PA	42015	24158	24987	25689	26184	27198	28570	30088	29758	31578	34702	36348	35828	37525	38133	37544	38869
PCPI12007	Bradford County, FL	12007	20226	20563	20976	21606	21987	22349	22751	23437	24892	26185	27916	28868	30065	31228	31627	32685
PCPI47011	Bradley County, TN	47011	24236	25565	26831	27466	29078	30343	31710	30725	31559	33475	35171	35108	36068	37403	37643	38766
PCPI05011	Bradley County, AR	05011	20549	21823	23671	23476	24314	25624	25304	25517	27950	29008	31430	31735	34344	35690	36121	38378
PCPI26023	Branch County, MI	26023	22085	22843	23111	23554	24035	24462	25404	25708	27237	29537	29786	31151	31687	33068	33864	35200
PCPI13025	Brantley County, GA	13025	20292	20216	20631	21608	22213	22242	22475	21803	21783	22191	22475	22806	23282	24832	26249	26861
PCPI54007	Braxton County, WV	54007	17621	18207	19073	19789	21293	22634	24513	24854	25849	27877	29724	28895	29483	30458	29554	30406
PCPI48039	Brazoria County, TX	48039	28301	28489	28765	30716	33282	36096	37806	36222	36931	38904	40735	41752	44389	45577	45744	45925
PCPI48041	Brazos County, TX	48041	21497	22675	23282	24359	25603	26572	28756	28577	29805	30991	32534	33276	35331	35843	36101	37352
PCPI21025	Breathitt County, KY	21025	19053	19275	19859	20641	21879	23157	24595	25631	26810	27737	28335	28403	31178	31274	31025	32512
PCPI21027	Breckinridge County, KY	21027	20925	21041	21814	22423	23137	23942	25058	25549	26422	28171	30621	30615	31614	32499	32261	33214
PCPI19017	Bremer County, IA	19017	27798	27548	30757	31600	32910	35104	37082	36638	38417	41705	43530	43675	44004	45486	45740	46759
PCPI12009	Brevard County, FL	12009	28801	30096	31583	33258	35272	36297	37056	35558	36735	38203	38027	37878	39284	41035	42045	43592
PCPI48043	Brewster County, TX	48043	27295	29693	31174	30425	31853	30518	32860	33683	35484	36869	36312	37426	40492	41718	43644	44418
PCPI48045	Briscoe County, TX	48045	24227	25349	23138	27056	23015	29251	26668	30459	36884	31289	30420	41892	33864	34696	30589	34165
PCPI44001	Bristol County, RI	44001	42304	44511	47175	48933	53886	57242	57731	54737	59883	61306	65521	64215	66571	70263	72954	76148
PCPI25005	Bristol County, MA	25005	31349	32224	33419	34746	37103	38480	40493	39326	40723	42322	43842	44359	45967	48306	49494	51298
PCPI02060	Bristol Bay Borough, AK	02060	34040	39071	39830	43861	47859	53690	52063	62950	72191	79608	92910	110017	116223	110560	119811	126725
PCPI30007	Broadwater County, MT	30007	20334	21503	23416	24284	24732	27961	33107	31295	30795	33330	32417	35593	35532	36489	38103	38717
PCPI36005	Bronx County, NY	36005	22013	22750	24134	24587	26315	28281	28272	28838	29910	30500	30449	30647	31556	32778	33310	35564
PCPI54009	Brooke County, WV	54009	24605	24173	24857	25457	27266	28469	30455	30012	31035	33228	34524	34715	36724	37731	37889	39457
PCPI46011	Brookings County, SD	46011	24489	26002	27602	28965	29638	33293	35450	34963	35305	39281	39971	40148	42137	43759	44328	44774
PCPI48047	Brooks County, TX	48047	18044	19966	20969	22232	24251	25207	26454	25833	28202	31419	32466	33437	34782	35122	32881	33466
PCPI13027	Brooks County, GA	13027	21751	23275	23111	24433	24393	26083	27761	28210	27359	30995	30525	30503	31115	32305	33032	33571
PCPI36007	Broome County, NY	36007	27054	27225	28282	28657	30301	32226	34014	34629	35636	36725	37912	37939	38336	39909	40635	42825
PCPI08014	Broomfield County, CO	08014	41483	41468	43651	47350	53348	57784	62689	57143	53993	56230	58433	55051	57660	58710	60316	63596
PCPI12011	Broward County, FL	12011	32847	33666	35577	37948	40371	41995	40790	38318	40799	41555	41863	40816	43265	46105	46748	48680
PCPI31017	Brown County, NE	31017	22247	25514	25588	30323	28127	29487	30405	30799	35992	44589	44302	49408	56483	60433	57882	51850
PCPI46013	Brown County, SD	46013	30725	31939	34805	36851	39110	41676	43628	40260	41410	46408	48108	46559	48137	50383	50508	49593
PCPI39015	Brown County, OH	39015	22899	23648	24831	25604	26296	27635	28191	28055	28540	30237	30511	30937	31888	33080	34174	35361
PCPI55009	Brown County, WI	55009	32187	33140	34363	35239	37192	38584	40148	39100	40332	42163	44483	44595	46183	47830	48247	49618
PCPI27015	Brown County, MN	27015	28269	30579	31481	32549	34024	36020	39250	37130	38794	42998	46016	45706	46988	47863	48222	50038
PCPI20013	Brown County, KS	20013	24554	26872	28574	29701	29865	33820	34888	37000	34800	40925	39402	42453	40966	41051	41550	43352
PCPI18013	Brown County, IN	18013	28908	29196	29920	31070	32849	34381	34352	33167	34191	36691	38877	39035	40431	41872	43676	44905
PCPI48049	Brown County, TX	48049	21798	22431	22695	23759	24468	25936	27370	27865	29303	30278	31272	32760	34585	35658	35795	37041
PCPI17009	Brown County, IL	17009	18270	19437	21389	20141	20597	21444	21915	23308	25258	26461	28028	30700	29629	30062	31108	32435
PCPI46015	Brule County, SD	46015	24144	28604	28011	28412	25434	32379	38333	36013	37146	46952	40510	46362	46242	43588	41143	40543
PCPI37019	Brunswick County, NC	37019	23930	25197	28483	30617	31844	32680	32956	31907	31856	32743	33937	34610	36533	38391	40128	41092
PCPI51025	Brunswick County, VA	51025	19402	20487	21564	22136	22943	24434	26082	26768	26611	27403	27886	28537	29158	30833	31523	32432
PCPI13029	Bryan County, GA	13029	28565	30764	32314	34764	37858	40254	42022	40932	41963	44539	44508	44569	46870	48519	49800	50887
PCPI40013	Bryan County, OK	40013	21405	21715	22311	22928	23843	25467	25965	27047	26961	27284	28565	29342	30705	31394	32510	33533
PCPI29021	Buchanan County, MO	29021	26039	26725	27926	28520	29947	30512	32130	31464	31613	33421	34887	35236	35966	36575	36686	37779
PCPI51027	Buchanan County, VA	51027	20495	21582	22113	23431	25737	27116	29359	29111	29978	32096	32377	31461	31900	32201	31822	34420
PCPI19019	Buchanan County, IA	19019	25462	25732	28046	29255	30606	33199	34716	36044	37255	42056	42168	43474	42179	43070	42689	43729
PCPI51029	Buckingham County, VA	51029	18279	19101	20195	20693	20856	22010	23631	23201	23954	24695	25448	25719	26836	28090	28315	29397
PCPI42017	Bucks County, PA	42017	41768	43052	44670	46590	49272	51887	53385	50828	52797	55462	58506	59338	62192	64994	67020	69370
PCPI19021	Buena Vista County, IA	19021	26297	25991	28885	28679	29709	32528	36652	34638	37365	42043	44360	45527	46216	47722	43252	43713
PCPI55011	Buffalo County, WI	55011	29504	30178	32659	31898	33169	36069	35626	35493	36216	38239	39865	38833	40503	42323	41884	43223
PCPI46017	Buffalo County, SD	46017	12810	17283	17686	17791	14596	19270	20770	21126	22495	25533	26373	25971	22677	22459	20900	23395
PCPI31019	Buffalo County, NE	31019	26973	29138	29986	30821	32003	34813	38790	39321	37893	42397	48352	42988	46080	49309	49380	51614
PCPI21029	Bullitt County, KY	21029	24713	25466	26646	27879	29235	30596	31152	30617	31552	32873	34036	33835	34759	36920	38313	39440
PCPI13031	Bulloch County, GA	13031	20637	21558	22117	23385	23683	25263	26099	25715	26211	26655	26352	27345	28195	29664	29951	30522
PCPI01011	Bullock County, AL	01011	17756	17887	18343	18478	20212	20976	23059	23775	23479	24112	25172	26126	25052	26222	26450	27500
PCPI37021	Buncombe County, NC	37021	28010	28196	30014	31308	33688	35235	35691	34050	34470	35912	38051	37822	40558	43154	44434	46102
PCPI17011	Bureau County, IL	17011	28915	28961	30493	29768	30569	32540	34366	33226	34146	37882	38175	41017	39270	39416	40522	41781
PCPI37023	Burke County, NC	37023	23453	23457	24497	25376	25925	26750	27085	26695	27337	27749	28952	28980	30524	31983	32737	34304
PCPI13033	Burke County, GA	13033	19607	20927	21298	22665	23844	24889	25969	26627	27955	29798	29127	29459	31204	33218	33639	34330
PCPI38013	Burke County, ND	38013	23163	31446	26805	32419	30462	38691	58069	58812	62374	74250	91190	89301	86945	71006	61010	63237
PCPI38015	Burleigh County, ND	38015	30288	31731	33159	34448	36065	38261	40759	41588	44498	48490	52296	53442	57333	57180	56983	57452
PCPI48051	Burleson County, TX	48051	23801	24958	25567	26941	29372	30628	32533	32096	34301	35525	38235	39370	40597	40830	40002	40482
PCPI34005	Burlington County, NJ	34005	37446	38677	40222	41489	44213	46074	47938	47631	48375	49971	51022	51496	53489	56020	57469	59659
PCPI48053	Burnet County, TX	48053	26329	27159	28199	29982	32862	34792	36805	34788	34729	37045	41080	39822	42901	44043	44398	45350
PCPI55013	Burnett County, WI	55013	23630	24303	25410	25933	26929	28129	29937	30308	32566	34235	35522	36340	37374	39350	39500	40774
PCPI31021	Burt County, NE	31021	25779	28797	28483	29102	29001	32625	34815	36319	37023	43977	42249	51620	47956	51410	48594	49697
PCPI31023	Butler County, NE	31023	24213	27528	29620	28955	27913	33847	36623	35877	36999	45512	42169	46273	45791	48761	44462	46107
PCPI29023	Butler County, MO	29023	24151	26202	27144	27179	27384	28457	30397	30493	31171	31902	32925	32445	33776	33285	33923	34789
PCPI01013	Butler County, AL	01013	22013	22748	23799	24496	25136	27005	27698	27363	28554	28824	30051	31470	32832	33700	33888	35196
PCPI39017	Butler County, OH	39017	30565	31572	32334	33242	34184	35248	35800	34942	35473	37092	38299	38938	40764	42389	43423	44900
PCPI19023	Butler County, IA	19023	26125	25859	30368	30752	31777	34988	35627	36090	37881	43912	43069	46908	44103	44480	45902	46419
PCPI20015	Butler County, KS	20015	28370	28951	29614	30986	33617	35215	37841	35740	36579	38427	40231	41401	41788	42771	43214	43964
PCPI21031	Butler County, KY	21031	19484	19589	20888	22865	22926	25055	25389	26097	27033	28768	29729	30867	31069	31985	32045	33562
PCPI42019	Butler County, PA	42019	30445	31315	33375	35055	37719	40956	42298	40865	42699	45619	48249	48166	50129	52659	53578	55534
PCPI16023	Butte County, ID	16023	26246	25410	27708	26003	27435	26369	30904	30236	28549	31863	31831	34394	33886	37915	38068	37885
PCPI46019	Butte County, SD	46019	22345	23801	25126	27143	28386	28886	28078	27064	28958	31023	31043	31986	34482	35298	35026	36251
PCPI06007	Butte County, CA	06007	25416	26367	27927	28731	30224	31541	32115	32066	33224	34427	35231	36674	37976	40709	41931	43287
PCPI13035	Butts County, GA	13035	23128	23838	23931	24914	25235	26206	25889	25405	25289	26350	26707	27835	28848	30583	31186	32199
PCPI37025	Cabarrus County, NC	37025	29088	29067	30298	31619	33372	34646	35205	33490	34480	35905	37089	37449	39159	41201	42514	43920
PCPI54011	Cabell County, WV	54011	26593	26950	27166	28123	29816	31621	33704	33659	34437	35774	36555	36239	37604	38473	38597	39335
PCPI49005	Cache County, UT	49005	20795	21778	23149	23438	24706	26310	28292	27654	28521	30270	31242	31075	32562	34422	35468	36847
PCPI40015	Caddo County, OK	40015	20453	20620	20529	21336	21927	24843	25891	25390	26562	28850	30439	31774	33656	32916	30712	33886
PCPI22017	Caddo Parish, LA	22017	29965	30378	30580	33258	35411	35451	41863	38673	40599	40800	42266	43899	48018	46698	44553	44565
PCPI06009	Calaveras County, CA	06009	28982	30154	31385	32209	33920	35631	36423	35858	36729	38191	38036	38725	41332	44116	45558	47384
PCPI22019	Calcasieu Parish, LA	22019	25070	25006	26105	28380	31005	33821	35681	33851	34438	35860	37859	38304	41128	43686	44578	46491
PCPI37027	Caldwell County, NC	37027	24647	24572	25795	26140	26567	27023	27309	26799	27016	27867	29155	28753	30003	31714	32232	33815
PCPI22021	Caldwell Parish, LA	22021	20336	21079	21804	23231	25043	27517	30564	30069	30204	29721	29926	30231	31146	31487	31690	32861
PCPI21033	Caldwell County, KY	21033	22371	22935	24596	26275	26922	27500	28780	27935	28001	29544	29731	31219	31632	32214	33305	33824
PCPI29025	Caldwell County, MO	29025	22623	22739	25715	25536	25724	26692	28499	28483	28179	30276	29968	31244	32896	32572	33789	35121
PCPI48055	Caldwell County, TX	48055	20528	21112	21268	22562	23208	24250	25315	25182	26619	28897	29537	29074	30129	31416	31849	32889
PCPI50005	Caledonia County, VT	50005	24800	25475	26493	27103	28269	30423	32495	31950	32871	34609	35573	36154	37337	38086	38964	39977
PCPI54013	Calhoun County, WV	54013	17614	18365	18773	18933	20184	20578	23217	24120	24881	26673	29714	28719	29672	27743	26942	28392
PCPI17013	Calhoun County, IL	17013	24671	25401	27279	27550	28716	29724	33214	33159	34015	35901	35531	36433	35840	36513	37748	39253
